,id,title,runtime,vote_average
18322,48153,The Outside Man,104.0,6.8
39820,141267,Johan Falk: Kodnamn Lisa,106.0,6.8
5031,63510,"Jo Jo Dancer, Your Life Is Calling",97.0,6.8
34147,273096,My Man,129.0,6.8
24229,53042,Alice,102.0,6.8
9744,2926,The Three Musketeers,105.0,6.8
18342,14163,Chak De! India,153.0,6.8
23193,251519,Son of Batman,74.0,6.8
33101,20378,The Brave Little Toaster to the Rescue,74.0,6.8
16400,37533,White Wedding,92.0,6.8
8361,17907,The Raven,61.0,6.8
19760,13391,Vexille,109.0,6.8
16337,27585,Rabbit Hole,91.0,6.8
16562,58937,Wittgenstein,75.0,6.8
19652,9736,Love Me No More,85.0,6.8
19847,185147,The Quare Fellow,85.0,6.8
9693,70498,A Fine Madness,107.0,6.8
11359,14097,9th Company,139.0,6.8
18666,17345,Flywheel,120.0,6.8
19561,82507,Sinister,110.0,6.8
19560,161456,When Heroes Lie,119.0,6.8
41542,371153,Dügün Dernek 2: Sünnet,0.0,6.8
19899,82708,The Poll Diaries,129.0,6.8
19570,207459,Our City Dreams,85.0,6.8
39964,348668,A Conspiracy of Faith,112.0,6.8
3202,139,Mifune,98.0,6.8
18635,43026,Paris Belongs to Us,141.0,6.8
19583,49971,Love in the Time of Hysteria,94.0,6.8
19558,61372,Colin Quinn: Long Story Short,83.0,6.8
16199,37083,Pay or Die!,111.0,6.8
31441,319090,The Chinese Mayor,89.0,6.8
42164,411678,Afterimage,98.0,6.8
33165,19657,Baazigar,181.0,6.8
10225,9775,November,104.0,6.8
18232,85639,Run for Cover,93.0,6.8
41532,75450,Enemies of the People,93.0,6.8
9696,68348,The Architecture of Doom,119.0,6.8
18534,69266,Special Bulletin,103.0,6.8
16634,72852,Hadewijch,120.0,6.8
11362,8194,A Guide To Recognizing Your Saints,104.0,6.8
2496,4154,Three Seasons,105.0,6.8
33294,40139,Mansion of the Doomed,89.0,6.8
18485,85317,Six Degrees of Celebration 2,106.0,6.8
10289,11848,Animal Farm,72.0,6.8
18251,15736,The Death King,80.0,6.8
8051,20417,Dressed to Kill,72.0,6.8
10391,18651,The Story of Vernon and Irene Castle,93.0,6.8
19907,220106,We Should Not Exist,0.0,6.8
19906,18867,Half a Loaf of Kung Fu,97.0,6.8
39952,32147,Starchaser: The Legend of Orin,107.0,6.8
33974,339312,A Nightingale Falling,110.0,6.8
4611,742,Together,106.0,6.8
16179,73420,Dishonored,91.0,6.8
2580,13821,The Boys,86.0,6.8
16626,56590,All Star Superman,76.0,6.8
19904,19274,Fearless Hyena,92.0,6.8
31400,87194,Señor Droopy,8.0,6.8
42097,367206,Sword Master,108.0,6.8
3193,18264,The Man from Laramie,104.0,6.8
5533,19973,Comedian,82.0,6.8
30951,37633,Nos amis les Terriens,85.0,6.8
24316,204436,Jack and the Cuckoo-Clock Heart,94.0,6.8
18665,72213,Courageous,129.0,6.8
25616,199155,Face of Fire,79.0,6.8
33195,40483,"You're a Good Sport, Charlie Brown",24.0,6.8
9689,16638,El Cid,182.0,6.8
19569,76492,Hotel Transylvania,91.0,6.8
9816,11297,Save the Green Planet!,118.0,6.8
7940,18923,A Home at the End of the World,96.0,6.8
25619,250114,Nick Offerman: American Ham,78.0,6.8
31392,303857,Dragon Ball Z: Resurrection 'F',93.0,6.8
11358,4285,After Five In The Forest Primeval,99.0,6.8
18630,83860,October Baby,107.0,6.8
39504,103396,The Devil Strikes at Night,105.0,6.8
16227,60440,The Human Experience,90.0,6.8
10409,11627,Münchhausen,134.0,6.8
33197,2232,The Legend of Paul and Paula,105.0,6.8
18669,25228,Darling,94.0,6.8
8294,3016,Dr. Jekyll and Mr. Hyde,67.0,6.8
11146,47880,Mrs Palfrey at The Claremont,108.0,6.8
24340,62967,The Lady and the Reaper,8.0,6.8
38577,380111,Flight Crew,138.0,6.8
31480,188758,Nothing Bad Can Happen,110.0,6.8
31338,99095,"Oggi, domani, dopodomani",95.0,6.8
10382,29656,16 Years of Alcohol,102.0,6.8
16242,34667,Nightfall,78.0,6.8
11147,31032,The Death of Mr. Lazarescu,150.0,6.8
41526,67276,Absurda,2.0,6.8
7472,192936,Frank Herbert's Children of Dune,248.0,6.8
2479,22826,The Monster,112.0,6.8
19611,57722,Kings of Pastry,87.0,6.8
9791,36815,The Agony and the Ecstasy,138.0,6.8
19873,48161,Hold Up,90.0,6.8
11153,148,The Secret Life of Words,112.0,6.8
19608,18112,Boogie Man: The Lee Atwater Story,86.0,6.8
34336,56598,The Lady in Question,80.0,6.8
10380,17584,Blue Hill Avenue,128.0,6.8
42072,360365,Tini: The New Life of Violetta,95.0,6.8
31369,261041,The Search for General Tso,71.0,6.8
38540,58494,Daniel Tosh: Happy Thoughts,58.0,6.8
7354,47108,I Come,90.0,6.8
16238,40882,The Mirror,95.0,6.8
10411,533,The Curse of the Were-Rabbit,85.0,6.8
16245,43614,Father of My Children,110.0,6.8
38193,362682,Goodbye Mr. Loser,104.0,6.8
3056,9563,Any Given Sunday,163.0,6.8
38611,369058,Merry Kissmas,89.0,6.8
25692,64998,The Magnificent Trio,103.0,6.8
25931,38187,The Hire: Powder Keg,14.0,6.8
25932,30091,The Hire: Chosen,6.0,6.8
16140,41999,The Art of the Steal,101.0,6.8
33466,49837,South,81.0,6.7
35742,320420,Love Me,94.0,6.7
18982,39401,The Secrets of Jonathan Sperry,96.0,6.7
39688,300669,Don't Breathe,88.0,6.7
13948,21208,Orphan,123.0,6.7
17716,246749,Time to Die,90.0,6.7
40425,178385,Travis,12.0,6.7
21360,11144,They Called Him Bulldozer,110.0,6.7
36666,73094,The Fool of the World and the Flying Ship,54.0,6.7
17868,59852,Blinky™,13.0,6.7
22299,70490,Massacre Mafia Style,82.0,6.7
40423,371449,Other People,97.0,6.7
33508,159474,La viaccia,100.0,6.7
28501,39925,Fear in the Night,94.0,6.7
40563,81537,One Night in A City,76.0,6.7
44482,8366,Manitou's Shoe,87.0,6.7
12809,14820,Music Within,94.0,6.7
32586,72639,The Marseille Contract,89.0,6.7
21474,91690,The Snows of Kilimanjaro,90.0,6.7
24808,241842,Dead Snow 2: Red vs. Dead,100.0,6.7
13982,176650,The Sandwich Man,105.0,6.7
24304,43922,Legendary,107.0,6.7
22295,210041,Mike Tyson: Undisputed Truth,90.0,6.7
33208,361138,Urban Family,0.0,6.7
22109,252622,The Mating of Millie,87.0,6.7
32604,63046,The Battle of Chernobyl,93.0,6.7
35911,63654,Ko,160.0,6.7
40570,376166,From the Land of the Moon,120.0,6.7
44478,30163,Fugitives,95.0,6.7
22294,42892,Happy Family,90.0,6.7
23888,107828,The Dragon Missile,82.0,6.7
24052,147106,Oklahoma Crude,108.0,6.7
12940,3865,Dark Blue Almost Black,105.0,6.7
32635,260313,Flowers,99.0,6.7
36677,31450,Pavee Lackeen: The Traveller Girl,87.0,6.7
22300,110415,Snowpiercer,126.0,6.7
13731,42513,Two English Girls,130.0,6.7
29334,26569,The 7 Grandmasters,84.0,6.7
28577,59050,The Voice of the Moon,122.0,6.7
36544,382155,Pitbull. New Order,133.0,6.7
24254,271397,The Tribe,130.0,6.7
44207,409421,Blame!,106.0,6.7
39665,373473,Little Men,85.0,6.7
17773,55785,Neds,124.0,6.7
12856,13851,Batman: Gotham Knight,75.0,6.7
12855,5038,Vicky Cristina Barcelona,96.0,6.7
18885,68752,Judgment in Berlin,96.0,6.7
27870,308640,Songs My Brothers Taught Me,98.0,6.7
22035,193645,Seduced and Abandoned,100.0,6.7
28664,150689,Cinderella,105.0,6.7
44351,174720,Maksim Perepelitsa,94.0,6.7
12852,10183,Frozen River,97.0,6.7
40543,25114,20th Century Boys - Chapter 2: The Last Hope,0.0,6.7
21436,65958,The Supper,90.0,6.7
33396,88529,Good-for-Nothing,88.0,6.7
29410,330431,NH10,115.0,6.7
35873,85032,Kotoko,91.0,6.7
17796,66605,Russell Peters: The Green Card Tour,88.0,6.7
24349,23996,RiP!: A Remix Manifesto,86.0,6.7
45386,175457,Opus II,4.0,6.7
27882,103758,Reality,110.0,6.7
29389,185843,The Strangler,91.0,6.7
17784,35125,Taxi Zum Klo,96.0,6.7
23931,314285,Antboy: Revenge of the Red Fury,80.0,6.7
33220,38237,Robo Warriors,89.0,6.7
22321,245226,James Gandolfini: Tribute To A Friend,35.0,6.7
12862,14654,In Paris,92.0,6.7
18923,25799,Amu,102.0,6.7
44337,339964,Valerian and the City of a Thousand Planets,137.0,6.7
22030,121555,Stephen Tobolowsky's Birthday Party,87.0,6.7
44274,281338,War for the Planet of the Apes,140.0,6.7
18935,82624,The Forgiveness of Blood,109.0,6.7
35387,140300,Kung Fu Panda 3,95.0,6.7
39732,273318,"VeggieTales: Rack, Shack & Benny",0.0,6.7
23943,22555,Jesse Stone: Thin Ice,88.0,6.7
35730,275269,Wazir,102.0,6.7
18881,85621,Men in Hope,115.0,6.7
35393,319089,The Black Panthers: Vanguard of the Revolution,113.0,6.7
12930,13726,A Secret,105.0,6.7
12917,16182,The Woman in Black,100.0,6.7
35799,193321,The Deep Blue Sea,98.0,6.7
44422,430448,I Am Jane Doe,91.0,6.7
12919,43040,Sergeant Rutledge,111.0,6.7
18556,86099,Valerie,80.0,6.7
36505,81524,Foreign Parts,81.0,6.7
44442,193288,Extraterrestrial,128.0,6.7
39650,18560,Soul Music,159.0,6.7
28518,59110,Parked,94.0,6.7
22044,146304,The Best Man Holiday,123.0,6.7
24840,98344,Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,144.0,6.7
33246,159824,Hotel Transylvania 2,89.0,6.7
44447,95197,Hello Smile!,90.0,6.7
45446,49271,The Devilish Tenant,6.0,6.7
17863,71905,Superheroes,81.0,6.7
39299,68256,Stanley Ka Dabba,96.0,6.7
18429,25621,Decasia,67.0,6.7
18867,121942,Barrier,110.0,6.7
18880,19757,Icarus XB 1,83.0,6.7
29447,284470,Atari: Game Over,66.0,6.7
22039,15725,Chasing Ghosts: Beyond the Arcade,90.0,6.7
13800,28110,Dillinger,107.0,6.7
18498,14224,E=mc²,120.0,6.7
39754,180691,David Bowie & the Story of Ziggy Stardust,60.0,6.7
13798,18240,The Proposal,108.0,6.7
18431,25774,Fados,90.0,6.7
32539,20931,Taxi No. 9 2 11: Nau Do Gyarah,116.0,6.7
17751,61667,We Have a Pope,102.0,6.7
28572,54890,Dhobi Ghat,100.0,6.7
13924,14843,Ten Inch Hero,97.0,6.7
29441,52333,Astral City: A Spiritual Journey,109.0,6.7
33240,68387,Bringing Ashley Home,87.0,6.7
21441,47559,The First Grader,103.0,6.7
29359,77029,Death Walks on High Heels,108.0,6.7
33167,49035,Alaipayuthey,156.0,6.7
44554,142881,Kommunist,0.0,6.7
18209,28118,The Gruffalo,27.0,6.7
44558,456098,All About the Money,0.0,6.7
21824,64078,The Frozen Ghost,61.0,6.7
35614,44751,Dossier K.,120.0,6.7
21830,107846,Escape Plan,115.0,6.7
13382,16170,Jar City,93.0,6.7
13375,141971,Blackout,108.0,6.7
45183,429101,Anti Matter,109.0,6.7
39451,357799,Presenting Princess Shaw,83.0,6.7
21690,91018,Linotype: The Film,75.0,6.7
29013,254200,A Second Chance,103.0,6.7
29005,51880,Oscar and the Lady in Pink,105.0,6.7
36129,340357,April and the Extraordinary World,103.0,6.7
21806,119893,An American Girl: McKenna Shoots for the Stars,85.0,6.7
24644,44092,Reign of Assassins,117.0,6.7
13369,13510,Eden Lake,91.0,6.7
17676,76121,Tight Spot,97.0,6.7
44958,57996,Neapolitan Turk,90.0,6.7
13132,29320,The Devil-Doll,78.0,6.7
32959,81704,Romeos,94.0,6.7
18111,84427,House of Tolerance,122.0,6.7
24612,39239,British Sounds,54.0,6.7
28405,44690,J.D.'s Revenge,95.0,6.7
13344,16137,Fear(s) of the Dark,85.0,6.7
21799,115442,The Wall,104.0,6.7
44941,382455,Don't Call Me Son,82.0,6.7
44940,258514,Van Gogh: Painted with Words,80.0,6.7
28422,186970,Grigris,101.0,6.7
29053,114116,Law and Order,81.0,6.7
40068,378195,Lady Day at Emerson's Bar & Grill,97.0,6.7
18083,47189,Capricious Summer,74.0,6.7
39897,48837,Midnight Son,69.0,6.7
13093,8892,A Christmas Tale,152.0,6.7
18723,64688,21 Jump Street,109.0,6.7
44858,214157,Gagarin,3.0,6.7
44865,87952,Yeast,78.0,6.7
40058,402672,Mohenjo Daro,155.0,6.7
44870,68623,Bullets Over Summer,92.0,6.7
28435,6547,Schtonk!,115.0,6.7
24639,57563,Level Five,106.0,6.7
36097,217471,Medeas,98.0,6.7
33007,356846,The Gamechangers,90.0,6.7
13403,52512,Café Lumière,103.0,6.7
13402,14711,Afro Samurai: Resurrection,91.0,6.7
32779,46010,Old Men: Robbers,92.0,6.7
45187,63320,Lions Love,110.0,6.7
28241,13397,The Year Without a Santa Claus,51.0,6.7
44920,149723,The Letters,121.0,6.7
33343,192236,Tales from the Vienna Woods,91.0,6.7
40056,390437,Ki and Ka,126.0,6.7
13341,14353,Repo! The Genetic Opera,98.0,6.7
36282,169798,Licks,93.0,6.7
39518,28406,The Fury of the Wolf Man,90.0,6.7
33305,288587,Wild Life,106.0,6.7
13174,8880,Che: Part Two,131.0,6.7
18245,174593,Blind Justice,100.0,6.7
32928,324281,"Knock Knock, It's Tig Notaro",76.0,6.7
36242,316000,Miles Ahead,100.0,6.7
28826,136070,Vengeance Can Wait,97.0,6.7
45121,21893,The Abduction Club,96.0,6.7
22186,159142,Linsanity,88.0,6.7
28908,33018,Schizo,109.0,6.7
45117,72199,Bobik Visiting Barbos,9.0,6.7
13224,2253,Valkyrie,121.0,6.7
28845,26113,Operation Thunderbolt,124.0,6.7
45081,413049,American Anarchist,80.0,6.7
18223,51052,Arthur Christmas,97.0,6.7
45091,58763,God of Love,18.0,6.7
18201,51409,The Tree,100.0,6.7
39491,385031,Dirty Lies,94.0,6.7
28866,87178,The Whisperer in Darkness,104.0,6.7
24180,68004,Center Stage,126.0,6.7
13191,14072,Rab Ne Bana Di Jodi,167.0,6.7
32874,154582,Artists Under the Big Top: Perplexed,103.0,6.7
28883,173638,When the Whales Came,100.0,6.7
18693,74406,Queen: Days of Our Lives,120.0,6.7
35571,99188,Gravity's Clowns,118.0,6.7
35601,121197,Never Fear,82.0,6.7
18158,89086,Stanley and Livingstone,101.0,6.7
28263,39902,Rigoletto,98.0,6.7
21701,28484,Colorado Territory,94.0,6.7
24579,103686,Paradise: Love,120.0,6.7
32787,42275,It Can't Be!,100.0,6.7
32801,313922,Green Room,95.0,6.7
36272,36718,Lagerfeld Confidential,0.0,6.7
18658,25831,The Prince and the Pauper,25.0,6.7
21710,193613,Metallica: Through the Never,93.0,6.7
35566,118451,Eungyo,129.0,6.7
13277,29262,The House of Sand,115.0,6.7
36168,265531,Hart to Hart: Till Death Do Us Hart,90.0,6.7
21783,86004,Talaash,149.0,6.7
18146,65057,The Descendants,115.0,6.7
36170,41924,Night Watch,81.0,6.7
22196,121636,The Rat Race,105.0,6.7
13262,31047,Jesse Stone: Night Passage,89.0,6.7
13261,141971,Blackout,108.0,6.7
24158,276843,What We Did on Our Holiday,95.0,6.7
45052,79701,Gena the Crocodile,20.0,6.7
28352,19106,Lascars,96.0,6.7
13255,13813,Defiance,137.0,6.7
13409,44618,The Man Who Quit Smoking,104.0,6.7
21666,34937,An Englishman in New York,75.0,6.7
18818,72551,Footnote,103.0,6.7
22256,45130,Gregoire Moulin vs. Humanity,90.0,6.7
44640,101503,Ali Baba Bunny,7.0,6.7
13606,16995,State of Play,127.0,6.7
44643,33175,The Actors,91.0,6.7
12994,12783,The Duchess,110.0,6.7
40271,175587,Our Gang,20.0,6.7
18334,13247,A Muppet Family Christmas,48.0,6.7
32675,48856,Gun-shy,105.0,6.7
13011,56942,Family Life,108.0,6.7
39359,214209,Hide and Seek,107.0,6.7
28120,110553,Austin High,100.0,6.7
29231,156329,The Mad Genius,81.0,6.7
32772,32336,Station for Two,141.0,6.7
24089,154400,The Drop,106.0,6.7
24722,36407,Strawberry Wine,109.0,6.7
35465,24426,A.R.O.G.,127.0,6.7
13555,8747,The Black Balloon,97.0,6.7
13551,31273,With Fire and Sword,175.0,6.7
18768,64992,Human Lanterns,95.0,6.7
17980,49530,In Time,109.0,6.7
24096,244772,The Skeleton Twins,90.0,6.7
35471,350849,La Novia,93.0,6.7
13536,16197,Dating The Enemy,97.0,6.7
13607,99224,The Lawless Breed,83.0,6.7
40313,36162,Winnie-the-Pooh and a Busy Day,21.0,6.7
18792,70845,There's Something Wrong with Aunt Diane,100.0,6.7
12990,8882,Gomorrah,135.0,6.7
39795,254679,The Little House,136.0,6.7
44580,8453,Fanaa,168.0,6.7
35978,377565,Notias,99.0,6.7
39329,392553,Minimalism: A Documentary About the Important Things,79.0,6.7
45287,432025,The Art of Loving. Story of Michalina Wislocka,121.0,6.7
17919,52847,The Toast of New Orleans,97.0,6.7
36449,60604,Hanamizuki,128.0,6.7
18812,36228,Genesis,30.0,6.7
35434,189151,Akko's Secret,120.0,6.7
17928,80115,The Happiest Girl in the World,90.0,6.7
28074,295887,Beethoven's Treasure Tail,98.0,6.7
29252,228108,The Road Within,100.0,6.7
28091,33541,Ride 'Em Cowboy,82.0,6.7
39353,315439,The Throne,125.0,6.7
17931,61683,Don't Deliver Us from Evil,102.0,6.7
13627,13123,Aamir,99.0,6.7
35979,53301,Toss-Up,102.0,6.7
44627,387805,7:19,0.0,6.7
18352,63574,Joyful Noise,117.0,6.7
36437,139820,Goltzius and the Pelican Company,128.0,6.7
17937,6182,The Dream Catcher,99.0,6.7
21598,212716,What If,93.0,6.7
39825,133879,Johan Falk: Spelets regler,99.0,6.7
39827,24025,Johan Falk: National Target,95.0,6.7
28444,25745,The Gamers,48.0,6.7
21634,129734,Paradise: Faith,113.0,6.7
32730,276907,Legend,131.0,6.7
18605,70954,The Hunter,102.0,6.7
13451,41054,Il Grido,116.0,6.7
24672,41545,Tsar,119.0,6.7
13446,19255,Away We Go,98.0,6.7
24663,185567,Zulu,110.0,6.7
36076,50938,Hello Stranger,0.0,6.7
32744,343289,I Am Evel Knievel,94.0,6.7
40139,140380,26 Years,135.0,6.7
28758,90086,Devil's Angels,84.0,6.7
35621,17486,Sister Smile,120.0,6.7
33049,245698,Pawn Sacrifice,115.0,6.7
28443,256591,Focus,105.0,6.7
33022,253412,Everest,121.0,6.7
39525,87081,Prince of Broadway,102.0,6.7
36084,281968,La Sapienza,100.0,6.7
21861,191502,The Unbelievers,77.0,6.7
28211,253849,John Doe: Vigilante,93.0,6.7
18069,17578,The Adventures of Tintin,107.0,6.7
28777,27036,Too Late for Tears,99.0,6.7
13052,30977,The Adventures of Tom Sawyer,90.0,6.7
35523,37817,Oh My God!,96.0,6.7
32691,336664,Paulina,103.0,6.7
28750,40261,Watch Me When I Kill,95.0,6.7
17989,50839,Margin Call,107.0,6.7
35637,53103,My Queen Karo,101.0,6.7
24453,51576,Darkside Blues,83.0,6.7
33052,211755,Hunter × Hunter: Phantom Rouge,97.0,6.7
35635,24524,Ad Fundum,98.0,6.7
22232,54265,Zatôichi's Flashing Sword,82.0,6.7
40207,358807,The Fits,71.0,6.7
24114,16091,Aftermath: Population Zero,90.0,6.7
44754,204611,UFO Abduction,65.0,6.7
13037,41474,Lone Wolf and Cub: Baby Cart to Hades,89.0,6.7
32701,88737,The Glory Stompers,85.0,6.7
18009,53487,This Must Be the Place,118.0,6.7
18299,52274,Julia's Eyes,118.0,6.7
24119,196325,American Dreams in China,112.0,6.7
24690,18434,Crazy,106.0,6.7
44785,338546,The Enfield Haunting,150.0,6.7
40179,32034,Puppet on a Chain,98.0,6.7
21899,137193,The Day of the Crows,90.0,6.7
24123,244506,Camp X-Ray,117.0,6.7
39852,31111,The Sicilian Girl,113.0,6.7
33346,250535,Get Santa,102.0,6.7
17972,50837,Martha Marcy May Marlene,101.0,6.7
19946,135225,Purge,125.0,6.7
17671,43942,Freakonomics,93.0,6.7
25528,125150,Galician Caress (of Clay),23.0,6.7
34593,11530,The Discord,97.0,6.7
26854,123075,The Bad Seed,100.0,6.7
19566,64291,Sapphire,92.0,6.7
41546,359246,Hell House LLC,93.0,6.7
25583,51017,Madea's Big Happy Family,106.0,6.7
33978,334991,Journey to the Shore,128.0,6.7
15355,198308,Ricky Gervais Live 3: Fame,79.0,6.7
26865,75562,Shun Li and the Poet,100.0,6.7
15349,41397,Joan Rivers: A Piece of Work,84.0,6.7
16644,28023,Riot in Cell Block 11,80.0,6.7
42842,227970,Men Are From Mars... And That’s Where I’m Going!,108.0,6.7
41543,140485,Sağ Salim,0.0,6.7
15338,12832,A Woman in Berlin,131.0,6.7
16676,46260,Saps at Sea,57.0,6.7
37788,16017,Prague,92.0,6.7
23354,55589,Master of the House,107.0,6.7
41536,274870,Passengers,116.0,6.7
34672,76793,Le bal des casse-pieds,0.0,6.7
42858,81232,Foster,90.0,6.7
16695,30432,Army of Crime,139.0,6.7
15291,38199,Unthinkable,97.0,6.7
15284,25551,The Sniper,88.0,6.7
42872,21576,Bill Maher: Be More Cynical,68.0,6.7
30469,22520,Aachi and Ssipak,90.0,6.7
15280,112882,Tokyo Chorus,90.0,6.7
16702,114246,Fantasma,63.0,6.7
26938,84109,Private's Progress,97.0,6.7
22886,145926,B.U.S.T.E.D,97.0,6.7
15268,14518,Peter & the Wolf,32.0,6.7
42807,354285,The Sense of an Ending,108.0,6.7
30503,85739,A.C.A.B.: All Cops Are Bastards,112.0,6.7
42806,410117,Lady Macbeth,89.0,6.7
20311,26005,Made in Hong Kong,104.0,6.7
20302,84328,Red Hook Summer,125.0,6.7
26667,173893,"Cry, the Beloved Country",103.0,6.7
34081,31686,Balibo,111.0,6.7
34576,51285,PG 16...,89.0,6.7
16556,25664,Throw Down,95.0,6.7
22949,248774,Obvious Child,83.0,6.7
26706,81396,Jimmy the Gent,67.0,6.7
15498,15714,Like Minds,110.0,6.7
30539,25318,Escape from Sobibor,143.0,6.7
30528,309425,Do You Believe?,115.0,6.7
19613,89723,The Gorilla,68.0,6.7
38536,85721,"Burzynski, the Movie",105.0,6.7
16588,62495,First Love,100.0,6.7
37864,336775,All-Stars,98.0,6.7
41562,393457,Fences,139.0,6.7
34578,291006,The Price We Pay,93.0,6.7
16589,42411,The Girl by the Lake,95.0,6.7
37851,36704,In Society,75.0,6.7
26780,191717,The Major,99.0,6.7
19591,86838,Seven Psychopaths,110.0,6.7
15425,91487,State of Siege,122.0,6.7
15423,21042,When Father Was Away on Business,136.0,6.7
31390,278927,The Jungle Book,106.0,6.7
16595,53596,Even the Rain,104.0,6.7
41569,332979,Bleed for This,116.0,6.7
38545,97481,The Confession,63.0,6.7
23332,39785,Pulling John,0.0,6.7
41564,36833,No Skin Off My Ass,73.0,6.7
33955,146404,The Best of Men,90.0,6.7
37759,44256,Razzia,101.0,6.7
40586,62852,Zero Woman: Red Handcuffs,88.0,6.7
26969,34768,The Honeymoon Machine,87.0,6.7
37703,327528,Born to Be Blue,97.0,6.7
22835,103875,Mystery,98.0,6.7
16844,55893,Putty Hill,87.0,6.7
30368,59336,I Knew Her Well,115.0,6.7
16845,40856,That Evening Sun,109.0,6.7
22834,212721,Gerontophilia,90.0,6.7
42974,211798,Wallace & Gromit's Cracking Contraptions,17.0,6.7
30348,40090,Dirt! The Movie,86.0,6.7
31643,110447,Dormant Beauty,115.0,6.7
37676,163791,And the Wife Shall Revere Her Husband,105.0,6.7
38682,120942,Teri Meri Kahaani,120.0,6.7
34797,333886,Lemonade,0.0,6.7
34825,268092,Transformers Prime Beast Hunters: Predacons Rising,66.0,6.7
27100,40874,Just for Kicks,67.0,6.7
37669,315664,Florence Foster Jenkins,110.0,6.7
16882,16140,Death Note: The Last Name,141.0,6.7
37659,375012,Under the Shadow,84.0,6.7
16886,131770,"Arise, My Love",110.0,6.7
16892,55725,Win Win,106.0,6.7
20519,56508,Fantômas: In the Shadow of the Guillotine,54.0,6.7
22786,226857,Endless Love,103.0,6.7
41304,51953,15 Février 1839,114.0,6.7
16921,75725,Films to Keep You Awake: The Christmas Tale,71.0,6.7
16927,149149,Berta's Motives,115.0,6.7
41298,392142,Max & Leon,98.0,6.7
31685,279144,"The Death of ""Superman Lives"": What Happened?",105.0,6.7
41273,200549,The Secret of Crickley Hall,177.0,6.7
30318,307931,The Wolfpack,89.0,6.7
38742,108879,Louis Theroux: Extreme Love - Autism,58.0,6.7
37704,367108,Bathroom Break,5.0,6.7
37706,203124,Failure,4.0,6.7
37708,357706,Irudhi Suttru,112.0,6.7
16779,144792,Liliom,94.0,6.7
30412,94066,Smithereens,89.0,6.7
20397,45316,Udaan,138.0,6.7
31536,58531,Saimir's decision,88.0,6.7
26997,67220,Hard Contract,106.0,6.7
33943,221800,Money for Nothing: Inside the Federal Reserve,104.0,6.7
22854,13061,Your Friend the Rat,11.0,6.7
15228,23538,A Dirty Carnival,141.0,6.7
37725,359440,Barista,103.0,6.7
16764,141971,Blackout,108.0,6.7
20408,33786,Starring Maja,91.0,6.7
27007,8372,Lonesome Cowboys,109.0,6.7
16770,45714,Night of the Eagle,90.0,6.7
34697,140966,Pirates of the 20th Century,83.0,6.7
